cardId,exampleId,wordsBefore,wordsAfter,beforeHash,afterHash,rationale,reviewType,independentReview,liveTested
S154,S154-single-b,34,29,11546423d70719119df7dd115bd3622151801410bf0cc9c1f3391650c4af489c,5f775b3afc0ac6cb160bf585fae2b19f0477a876f7bf5608ba30a3c13cfb3d9e,Belief becomes a contest of increasingly excessive demonstrations rather than a debate about whether the premise is true.,internal-editorial-rewrite,False,False
S155,S155-single-a,40,32,2b295778947789515221814f1ec2c7ed588500ff10e87e35e699b942a631bf0c,703e43f2c8c1797d724703e4faa4dcf0f69eeb6cd5d6b436f34c8d55a803bd5c,A follows absurd reasoning because it works while refusing to credit it openly.,internal-editorial-rewrite,False,False
S155,S155-single-b,40,32,b489be2de7d26ce5a0ed3fa12597a068caa89282000c7c5e716d818269f4c8ad,8dddb84bb9b7a3fd8c8e2bb4bb45739a6ad3400ad3459907c24a6532f7953c3a,A follows absurd reasoning because it works while refusing to credit it openly.,internal-editorial-rewrite,False,False
S156,S156-single-a,39,35,a5ed26a6027dec4aa16053d2fb83a161ee82d3205bf7db51e4c5e2c0623ea1dd,4d297cbde2573db4c331a3c58df6890664544caf5b7122132917c30218aa947b,A holds an impossible old promise literally binding and demands delivery rather than accepting impossibility as release.,internal-editorial-rewrite,False,False
S156,S156-single-b,39,37,2cd61fe807a6cd88dc6a9c590520ee2a8c22f2ae2db7f177e26d0dce5c0cbc2e,bd3936ba6fa87d4122e740d41f8d4aec90210ce469909f2da494c30406015b27,A holds an impossible old promise literally binding and demands delivery rather than accepting impossibility as release.,internal-editorial-rewrite,False,False
S157,S157-single-a,36,32,5114c16f9dca47f83a775dc1fe1c182782af3ae0ae35f90f380e832a48d686f2,944eccec5bd8bd1e9eeb77a39412e30426154a58a0d0b7a0da8253e7e89ec999,"A competes to appear naturally unsurprised, borrowing B's ease and overshooting it.",internal-editorial-rewrite,False,False
S157,S157-single-b,42,32,944a7e2e9c3cc59a9dce23f1bc7e962480bc6dde8d0d9c2e2843dc9b3ab1fddb,154a72a321393cee83a41706e338a24328bb470a81ba48d9ee621e191f580dd5,"A competes to appear naturally unsurprised, borrowing B's ease and overshooting it.",internal-editorial-rewrite,False,False
S158,S158-single-a,37,35,3c1f8bb92bb3182047d5888641723bc48c39755dbee9cd296fc251f0fa7d135d,e38fbb0578295962ebcb69d9380586476d3ad80f40f2e62af1a4af1ced9d60e2,"A applies outdated ordinary certainty to an impossible world and blames the mismatch on conditions, not the old worldview.",internal-editorial-rewrite,False,False
S158,S158-single-b,46,36,4badd9bf0a7ab31e36d78c17f0092cfb19c1771db8791adc49d4ac8094ba8f29,fb4207fcf968413bc7aded8e1c7b5848e8e82f44d3dad604d3091aedd1595a0b,"A applies outdated ordinary certainty to an impossible world and blames the mismatch on conditions, not the old worldview.",internal-editorial-rewrite,False,False
S159,S159-single-a,32,29,4660b1a09a47f2724c2c3f6749224f4e6acb30b07085d9604fad07ba82053337,e47b78bb2f9a8824de6ef50726ca94a475234c7e3c212d3781c5c0b628e24224,A treats acknowledging impossibility as a risk of attracting reality's attention and urgently normalises the event.,internal-editorial-rewrite,False,False
S159,S159-single-b,35,30,00c97f3357a80ae9c10cb981c3d0dde82cf60be2780483596e68e413fead89b3,0054da0e017b1e524847bf1b91a0f33efb7d4ee5dcbb8ed2b05dbba4c991914c,A treats acknowledging impossibility as a risk of attracting reality's attention and urgently normalises the event.,internal-editorial-rewrite,False,False
S160,S160-single-a,34,32,eb8265f396518b36ceebf1993445c91b93e9505189f5b3d1fc879057737c3753,28375cc7d036c505d3c367599b1fa2fa85b10bedcc7d47264a28faaf9c520586,"A responds to objections with additional impossible safety rules, keeping protection tied to the same imagined hazard.",internal-editorial-rewrite,False,False
S160,S160-single-b,40,30,81d985b338cb5efe212bf761df7deda238bee04fc0d579f7bb8fe47c5e683c1a,3efa800b00df6ca9a07d66714c4e03022c1bbd86c3b81911f75f1f1548da7cee,"A responds to objections with additional impossible safety rules, keeping protection tied to the same imagined hazard.",internal-editorial-rewrite,False,False
S161,S161-single-a,45,39,0c4680755d9ba4b361a731a3523e6406f8e1c074df6048efca980fe70b0d1a3b,721f22fef6b45c148959c07b44c909aaf4103bace2b5793b63096771c395300d,A joins social reactions a beat late and overcompensates to prove inclusion.,internal-editorial-rewrite,False,False
S161,S161-single-b,37,33,3bae980d1058e773791b12df1487e7ce32955919840f6b0488244fab14e01744,c2099629e84382d3cab5b29ffeeafc8f5356e92e80be9b4b080ac5c81e085831,A joins social reactions a beat late and overcompensates to prove inclusion.,internal-editorial-rewrite,False,False
S162,S162-single-a,38,31,5df1a51b894b3fb0e0efa7cb9241834a8c2e86b06d0047e1dee255325dff9261,8b59e9d0eb0f4a2f493aca47feb4262f4a51365c2356ca7cbb56ce4f3df8b30a,A retrospectively presents vague or fresh predictions as early knowledge of a specific impossibility.,internal-editorial-rewrite,False,False
S162,S162-single-b,43,34,b6391bcef705e69a7d1d6e4444f14c59c57cceace0d55dd51f7707bcd9d88916,8674a7888e1c3c088d6ddae9bc76c553079a323382fd08e92ef80b735d8bd63d,A retrospectively presents vague or fresh predictions as early knowledge of a specific impossibility.,internal-editorial-rewrite,False,False
S163,S163-single-a,40,37,25507f3d13caefb21f5865b7eb24d4a39ae2b063623922a8ba074a4ac879373f,8a83dfc1167fb54900157546bd2b0ab122ed58e55dcee1a4cd90587a228ce6ba,Each attempt to finish a simple ceremony creates another required ceremony of completion.,internal-editorial-rewrite,False,False
S163,S163-single-b,39,34,d45a32ccee0cc03201f27c7551077f5ddb7873e5df1697600efe2411afcc6861,b621c5078589ac88fb7631aa44651ae293f6cc4476f510dc069f345722bb24fe,Each attempt to finish a simple ceremony creates another required ceremony of completion.,internal-editorial-rewrite,False,False
S164,S164-single-a,40,33,1935ea3174268f7eb783a07dee61fb3228bb672a533b938b2ccc9e8024e658a4,1868a2d781b2a361e7015242c97c7c8ebf2b3aae187da83b57fbb9c976161854,A interprets ordinary mistakes as failures of reality's structure and attempts physical containment.,internal-editorial-rewrite,False,False
S164,S164-single-b,41,34,f9f57b9c255b13834a39446f8bd130955260bd60a0462671328fe92bc30f92a3,6d1a3dc959031f2ee0ae73129b5213f5331f51b9a440eb84a57ef2e13718ec66,A interprets ordinary mistakes as failures of reality's structure and attempts physical containment.,internal-editorial-rewrite,False,False
S165,S165-single-a,36,29,6f398d504c0cc01283a4f83ff9db1cdc0b65283e21ef24b901c3f461fbfe79ea,4576963ced5269ae4289b5b2f508ea02d9b85e841b91f2867ea5c9ccaf0f5191,"An impossible change is celebrated for removing a mundane limit, with new problems creating more opportunities.",internal-editorial-rewrite,False,False
S165,S165-single-b,37,34,893b1cc3e05293e55f5dcc6624e53b948946c7312d82ae66f5040c37af3c9864,ffc655171b2950ff891205b48b733964f913d7dd4cbce80dc4f9a9cfb1d7e50b,"An impossible change is celebrated for removing a mundane limit, with new problems creating more opportunities.",internal-editorial-rewrite,False,False
S166,S166-single-a,38,31,5ecd34b3d604b120edf570192a2a271cd4213e860b65aa44bf1ab8fa03226b6e,005f34dfe3615d04177fdbe3fba1ce5614356a1d287071963c7a9dbbc264dbc8,A accepts a specific impossible creature immediately and follows its maintenance needs through increasingly practical questions.,internal-editorial-rewrite,False,False
S166,S166-single-b,36,31,b98b70d0ec0ca60987fb146202ccd6fe3b6014b3a3378da00cfad12423ec4b01,76a5ff02b5d87ed864a29d4bb7bb9c74469f4cc9026469ad9393a04d28e9f756,A accepts a specific impossible creature immediately and follows its maintenance needs through increasingly practical questions.,internal-editorial-rewrite,False,False
S167,S167-single-a,41,34,c1a159f61ae851d704781659b112664187ca374b4ece4fa08e16146c75a9b75b,32e25f6ecf7b12da6a295365978ce571333b560c0a08a637574e35fa47b0becb,One arbitrary small feature is treated as the control point for the entire impossible event.,internal-editorial-rewrite,False,False
S167,S167-single-b,44,40,7039e66abd94b0b8912ff1da7a940bfc622343a54e14fd07056d3dc06e98c753,7a77ab15088f927ef6301ff0d678fe21eef2b85baa64eccce92f3985f1b6d566,One arbitrary small feature is treated as the control point for the entire impossible event.,internal-editorial-rewrite,False,False
S168,S168-single-a,39,33,22d2aac6d08433af95d8d93348dee10d36c7edfcb907d58520e0f9ec55a3115c,536aa6a0baa82a4a04ac0076b66a9459ae6f67a073599d9c34694d0707700f50,Repeated sounds or shapes create one grand message linking otherwise unrelated events.,internal-editorial-rewrite,False,False
S168,S168-single-b,38,33,95513676eae479e9cd6ff63f798aedec11bdf7432aaf7d598ab3f6adedeae4af,4cc3ba313b60ea622a7f435bf351acdd52f0a2fc25354a8fa6cdd50aa9bfbff8,Repeated sounds or shapes create one grand message linking otherwise unrelated events.,internal-editorial-rewrite,False,False
S169,S169-single-a,35,40,201b4cce252514b819b8e860e95d257f73e294685ccb989e574f4f85778d4c1d,17182ad77738882441c435cfc73343c88aafa7b02cf8ce911f8bd56a1c50bac2,A protects an order of business while B supplies an urgent exception; the last turn incorporates the emergency into the order rather than changing subjects.,internal-editorial-rewrite,False,False
S169,S169-single-b,30,38,4fd667cbb5e1af7dd3d096d12a74989738cd9b670e4749db43d6e1245b1d023b,ce9a54e412e27d1c75e679f8123a4d77799f7f2fe5017dd623555d84fec5cc81,A protects an order of business while B supplies an urgent exception; the last turn incorporates the emergency into the order rather than changing subjects.,internal-editorial-rewrite,False,False
S170,S170-single-a,36,37,e9cb769c6ca122be024206362f562e11849e09daa344cd143ed557a11335aade,dc125be318d628101d29ffa0907ec077514acd4549e771b60cd4995d72ae84e9,Formalities become stricter specifically when B exposes A's unsupported appointment; both variants keep the same authority test alive.,internal-editorial-rewrite,False,False
S170,S170-single-b,37,38,9c8a2dfd6413ae5b18eb49a3b52a77cd5a346dfbb1d01d291d3a4a0483c27d01,6f599c69543301dc45847b260f8fdcf469831c1a62a5d9ff2c92f63c35dbeffe,Formalities become stricter specifically when B exposes A's unsupported appointment; both variants keep the same authority test alive.,internal-editorial-rewrite,False,False
S171,S171-single-a,37,34,408e2ea658b2321322a315d7667135384da7a973fa362bf7c3bb930866e9a704,7c732fb33f56b3f1fdb8295f7a7325a65faccb43aa40a6081d76993e61586ac3,A notices exact technical compliance before functional success; the consequence grows out of B's practical objection.,internal-editorial-rewrite,False,False
S171,S171-single-b,41,42,535c182e79bab0b3f4615dd093c1551e95840d4c4ba69a2b3be877c251c19fb7,86641410adc6050375d8eb4287db88ad78d5c8c73ead31d4c8cc66afd90faf5a,A notices exact technical compliance before functional success; the consequence grows out of B's practical objection.,internal-editorial-rewrite,False,False
S172,S172-single-a,41,39,849f73bbc6a14712c8d5dd2af615af76e07ce901e9652892382f09387ed09b18,e7b539ebcffb15cdbca8fcfe0fab04d6eb8e01018051d2007e08112dfead0256,A makes an unwritten custom legible and thereby establishes a useful place in the group; B's literal solutions trigger more translation.,internal-editorial-rewrite,False,False
S172,S172-single-b,42,45,e49664c7c3227202450afc755e287ad93f0d2018b19d34c022b961f4fb5a2003,9a9d6cdcc9fd362ff1089da3c6114decf02c4b7b44305c56dcc10b64f1d14f64,A makes an unwritten custom legible and thereby establishes a useful place in the group; B's literal solutions trigger more translation.,internal-editorial-rewrite,False,False
S173,S173-single-a,41,41,c63836509b34ab52586a5b37a94462434253c5045e72b1e2ceb7773c9f63908b,8f7417c5dde4eefd25268cc486d6f37daee6443751a5019903a2998dc9fccf0b,"A teaches a hard-earned shortcut, but claims seniority through having suffered the original failure, not merely holding rank.",internal-editorial-rewrite,False,False
S173,S173-single-b,43,37,dac1e2382e800406492833c70d89ff02475dbb5df900e9bfa50958d26a6ff114,41afdf76c47873b3945725e8872099a75abe9343c4882ca8203285913f349831,"A teaches a hard-earned shortcut, but claims seniority through having suffered the original failure, not merely holding rank.",internal-editorial-rewrite,False,False
S174,S174-single-a,40,37,03b41ffa4e2e3d10bd1708138d51ec53d23ecd52ec8cc2a3a9bfb8fa6998feaa,12db19d1094e16169db61f776960451c840717f5916fcd294d006f2013b70207,A remains pleasant while retaining one indispensable authorisation; each purported solution returns to that exact bottleneck.,internal-editorial-rewrite,False,False
S174,S174-single-b,34,39,285ce1e4ab9dc00184dbff5e26d5a5b7140fb05a6b6e8daf7214e259c689f98d,daeed7a254fcbe184f4e9ffee02690ff3ef44e9104b0e5c00dec23132b83aac2,A remains pleasant while retaining one indispensable authorisation; each purported solution returns to that exact bottleneck.,internal-editorial-rewrite,False,False
S175,S175-single-a,42,41,b6862675ad2c9f1b60e0e7d0dbb7a27377cb05a4587dac72ce471cab3f5b82a1,0ec357fb8abdf157daebcb4f94ca329ee0d66e551d41db8d04deb2a3db2adf1d,A uses a shared old custom as proof of connection; B's changed circumstances do not erase its personal importance.,internal-editorial-rewrite,False,False
S175,S175-single-b,44,42,e1b01364c1b3c94d74ec4b647c36ed5e81e14d5cc652d28debd7d584117e7387,c2d4d8bdce06717571b4fa09b05a009d033c743bac5faff3166c72417c335af0,A uses a shared old custom as proof of connection; B's changed circumstances do not erase its personal importance.,internal-editorial-rewrite,False,False
S176,S176-single-a,39,42,cc3ae1b7c5d5ecd03d2c372fbbb19a040d6fecc54d4feb36300ef908b370ea13,cb35339b8ebe0351d47688d8a1607c9fba06147f63e0ce9e878d5f09d56fdb27,A converts a past procedural exception into a specific present obligation; B challenges the scale and A expands the debt.,internal-editorial-rewrite,False,False
S176,S176-single-b,36,36,cd1241a1ae1d0e4425a42b763d8954c5ac3a46160e6565d5a8ba6a1d73207011,d2007317d2224639b5801581a8fa7265205dca1b204638fbd51635bcc80d6b50,A converts a past procedural exception into a specific present obligation; B challenges the scale and A expands the debt.,internal-editorial-rewrite,False,False
S177,S177-single-a,33,40,a5550355047ed7d0871828a38fbf6a257787ce84f2c514839776d825d33fc8ce,3a5b5f959c9c536e36cc8cc4b666026f165456c770ecbe3d6b23016cf59e2ebe,A automatically interprets the institution and smooths its process; B's simple questions reveal the escalating work of translation.,internal-editorial-rewrite,False,False
S177,S177-single-b,39,37,5b7c625ad56d2d9ae8f51e97f8478229af780a62ada1d0513da9134401f59049,0f1114c900287b01fcdef2b7d6302c8960267b452ea66306cc6d341e3321a860,A automatically interprets the institution and smooths its process; B's simple questions reveal the escalating work of translation.,internal-editorial-rewrite,False,False
S178,S178-single-a,40,32,de93eba950790acd7c1072eae2d8ad222768e3352d89977679808d0349413412,114b42d545ea649014dd6868ebb9184b610806aa46d8369f867d449cc8e15f4b,A competes through procedural fluency and shortcuts; B's improvement forces a more elaborate demonstration of expertise.,internal-editorial-rewrite,False,False
S178,S178-single-b,35,39,b37e66ff3df1b10884685cb41ef8fe5c8d97fa4afd067cc769cfe5b2fb84cece,cbc3f3a4a80a23594772e7fc4ce5ca0ea37e67e3ae20fe3ef7e253bf207fba13,A competes through procedural fluency and shortcuts; B's improvement forces a more elaborate demonstration of expertise.,internal-editorial-rewrite,False,False
S179,S179-single-a,41,42,a42c17632dd1a0360abf54ac4b2e3a777c63ce17a86d0f22c4f5b09c90b0a1d2,fc944e3f1abe39c55573abbd1caa40de78295252d37671105ccc3988e4474d49,A needs an insider's sponsorship while resisting being defined as their protege; B responds directly to that contradiction.,internal-editorial-rewrite,False,False
S179,S179-single-b,44,37,7456a460b24817541fd41d403e1fb7193d9354867bdb0e498c1be9ca51e71e68,d7bd1c3ecc39c19ec15d68e5daf2d405f99cc86fabc0e4e49546cd03cbaff806,A needs an insider's sponsorship while resisting being defined as their protege; B responds directly to that contradiction.,internal-editorial-rewrite,False,False
S180,S180-single-a,44,39,85541bb79174dee1152391ff4037526595805cacafbab79f1bd15610905c5c83,fcc9f089b4a6437baa4e42d3120c132bf02660396e4a20c8765807f8cb23dbe4,A hears a new exception through a specific unresolved past breach; B's present reasoning gives A a new way to reopen the old hurt.,internal-editorial-rewrite,False,False
S180,S180-single-b,42,39,4638a67c76cf618f99399648c1e3ceb0e9fa5d2017936f04bf8dbb6325b3776c,15ba34bdec4a5e8b3edf1578908bfcf92ffceefe2d8c972ee0d4629fdb13ddb7,A hears a new exception through a specific unresolved past breach; B's present reasoning gives A a new way to reopen the old hurt.,internal-editorial-rewrite,False,False
S181,S181-single-a,41,36,5e513c1a6864f9bc571a50f5137e8ff557fc0115957596e14704ccbd5b59dc1e,bb58e0a6f71900803a04cd036c256adad9bb9b7879656a157092fd5848515cc5,Envy of effortless belonging makes A overlearn rules instead of accepting help; B's easy explanation provokes a competitive claim of independence.,internal-editorial-rewrite,False,False
S181,S181-single-b,41,42,580b29c25c5c4b94c785a596e1b33e2f05143420e95e3caa7441c50343b634b3,e3cb5c55ed6d945fb7b03e0ec3e18f21d7f7a2103564b406ee924798711b6087,Envy of effortless belonging makes A overlearn rules instead of accepting help; B's easy explanation provokes a competitive claim of independence.,internal-editorial-rewrite,False,False
S182,S182-single-a,41,39,0feae54f9b3c6913cc36458ad08ae8459901e6d60a998716ce0591b04a1f5b13,814d476b8da3485de3c7553e0295022c8dab3907ddb190153b57239204446771,A repeats an institution's old reassurance while evidence erodes confidence; A's final qualification exposes the loss of faith without abandoning the language.,internal-editorial-rewrite,False,False
S182,S182-single-b,43,39,f6468b342483e6c2d9959975205400cf3124f56106403c0ef41caa735d4002c9,8ae2e7ed9cfd5bf068f314c4617253bc8b4ec70c3767b11770ad8a99edbc05c5,A repeats an institution's old reassurance while evidence erodes confidence; A's final qualification exposes the loss of faith without abandoning the language.,internal-editorial-rewrite,False,False
S183,S183-single-a,43,38,55e6afda243218a762c4f0135cf6957f10b71fdd25cf2ea341db76ec75b6a423,5283e85dbf2782df011c8661a5036a0e5dfd28a807481e1c7b7668efe18ba0b0,Ambiguity makes A seek another layer of permission rather than inventing arbitrary obstacles; B's reassurance increases the perceived test.,internal-editorial-rewrite,False,False
S183,S183-single-b,41,27,37c422851d8fa93b0c2c8b27649f531240b6a9d200239dca11106e602cf2cdae,ae24a1697f7a6768e3dd5a5b45193df53c3bd962d3255d28035863a58fcf8106,Ambiguity makes A seek another layer of permission rather than inventing arbitrary obstacles; B's reassurance increases the perceived test.,internal-editorial-rewrite,False,False
S184,S184-single-a,33,40,07f0f15d4c56d77b518ccab92c0a0e49a7495dda31a97860d796e16ff616877a,8f655f569d50fafd7f9ca9a8232f3c43b7f9f5a448c295ad6775564fde173f32,A translates care into a procedure that narrows choice; B's low-risk proposal triggers a still more careful safeguard.,internal-editorial-rewrite,False,False
S184,S184-single-b,37,34,793f15f0e70aff0ccdddb875559b6b94ed560040426765c9da0c365e1017853d,6d99acf5a1e7e1e9f07918cded141bd37c64c29c27c7280aa401f0fb045f7d79,A translates care into a procedure that narrows choice; B's low-risk proposal triggers a still more careful safeguard.,internal-editorial-rewrite,False,False
S185,S185-single-a,37,45,cf7f7cd48ff7db6dbfcbfcdb4cca92c5dd9f8e8ec183e32cac969ceeef798161,bc223ea93bd486754b2bbb8efa9d424a36d4777a22e5dace8bf57eda0db5d5f8,A seeks belonging by performing the ritual too diligently; B's corrections create successive opportunities to overcommit.,internal-editorial-rewrite,False,False
S185,S185-single-b,37,34,47f84d0bd0746a2b0a67097e1cb618f115b438002bea4acbf3140b3137fd6215,d450759baa619c6b31c35dcddcc6c5bb7154a18309d8dad2ec1c02263cc1fc7a,A seeks belonging by performing the ritual too diligently; B's corrections create successive opportunities to overcommit.,internal-editorial-rewrite,False,False
S186,S186-single-a,36,38,59694301cfae8ce1fe091d2b20298b6cd1b8c302dd2d1eb5f8f180b1320c85a6,00a85aff634f5862835745b4939d9f10b4d1037e13e69d0c424420faf903b1e4,A fishes for recognition through obscure corrections; B's practical gratitude is repeatedly redirected to the process expertise.,internal-editorial-rewrite,False,False
S186,S186-single-b,42,33,faa58f0684d01c17bc99e612a0e6fc37a304b13a893c926c8df6926704d46ffc,a40a3ec909d8717120dc222bf234c37f6d2a385322686f6c06f206cc592b5571,A fishes for recognition through obscure corrections; B's practical gratitude is repeatedly redirected to the process expertise.,internal-editorial-rewrite,False,False
S187,S187-single-a,41,40,48eccfe9cfd72a4a918820518ee8b10fbc2cb63232e7d75744475a8199538bd5,252722d893934e24b04160a48b8f8b2d3bd90d3dc72ddbabc0531a634705a7d9,A defends a inherited step because repetition itself supplies meaning; B's questions deepen rather than explain away the custom.,internal-editorial-rewrite,False,False
S187,S187-single-b,40,30,fe5b2390e378d01352bc823e0da9713ceaff81fc38660aedd6e3f5766e04a788,7da5c9027830eabbcf86ae365744ea4dc05b3c0a07d9f79ff19730c98b048157,A defends a inherited step because repetition itself supplies meaning; B's questions deepen rather than explain away the custom.,internal-editorial-rewrite,False,False
S188,S188-single-a,34,33,d24ac09ef3fcd33c2082fa2b2449fe0b093836fd16da42e441e00dd3f35e7816,81ddc53a0949fb935d1e8f190260a58abc200a08c3befa476f7213ad198042e2,A treats an actual minor omission as systemic risk; every proposed repair adds oversight to the same missing step.,internal-editorial-rewrite,False,False
S188,S188-single-b,35,41,e854c0f1b28820b567a0b1a720af23f0ab6caf14624e8dc020d04680a5d41231,512592fc85be03250fd7350a6dc2e6ef928863e68e4c0e76a3d3e22c737a4f11,A treats an actual minor omission as systemic risk; every proposed repair adds oversight to the same missing step.,internal-editorial-rewrite,False,False
S189,S189-single-a,38,34,c22ee6e0a35192ee7511af5730441053ac811313661fd543e0e3c0cb882b62e1,eec62f1091da9ed878cbb559f994f38aad6ec09b6640e9c18ba246da08c8bed4,A sincerely celebrates delay as protection; B's escalating inconvenience becomes increasingly reassuring evidence of system success.,internal-editorial-rewrite,False,False
S189,S189-single-b,39,40,615e8877fd04f46fc4ef5c420cabb45c61a4f0f522ef6b2cde3e321317887f35,288c23b9d595ccdaf30ec296c2feeebc3f18b92df3ab2e39940b2bf77241aa6b,A sincerely celebrates delay as protection; B's escalating inconvenience becomes increasingly reassuring evidence of system success.,internal-editorial-rewrite,False,False
S190,S190-single-a,41,38,aa4a1caa8256af90072b1a9e74248afdda95e9f2fd48686902e3e777c2a32086,eb05a588b7ac8470fd0828058a437ac94bd6ca2efaf5350fb9bf5ed9141f186d,A accepts the strange institution and asks about consequences; B elaborates the premise and A follows its practical implications.,internal-editorial-rewrite,False,False
S190,S190-single-b,38,36,229c44c5ebbe6d50862ad2491ba2ea6eb3460c772140afddcd5853ec46682c67,70c87ae244550a47f7e3cc1337f4915405e35b64a25eb6e5b00745c49d3fd157,A accepts the strange institution and asks about consequences; B elaborates the premise and A follows its practical implications.,internal-editorial-rewrite,False,False
S191,S191-single-a,36,33,c6e6f8410b76766b96de696c2ae47f6ec3e978dadeef5c6f56a51cc1cac41c46,581bc27e51743920d701b2d42cc9fe98915ba0e330bb48f00782b39aa5a6bdb8,One tiny detail becomes the sole source of legitimacy; B's large practical consequences remain secondary to correcting that detail.,internal-editorial-rewrite,False,False
S191,S191-single-b,45,36,c5406c705d120412ec2a6fd228873005d5f045f77476c34ab79562caf31ea031,a16fbf028c86156fca660011290cf55c956c5819b31ec718b6e0fa79e6cbf1c9,One tiny detail becomes the sole source of legitimacy; B's large practical consequences remain secondary to correcting that detail.,internal-editorial-rewrite,False,False
S192,S192-single-a,39,43,b33e8b2876fa42e80b93431408b804496b1cf1a65e0d55b96778e56916d0b51f,058d1ebedf34a070871d50a821d0c6ff89000a0bc22e485e5b1a6b01754ec3b6,A infers a wider doctrine from an ordinary personal choice; B's literal correction is incorporated as a policy exception.,internal-editorial-rewrite,False,False
S192,S192-single-b,44,33,75288cb30dc5f89159e2bfc1513b8e13a931cb2be251a82c5bfbec8299eb4b7e,464fb6b1bc6225c835025944f6910ac819ffa7899542c63e6dbc08db9a8ad3c1,A infers a wider doctrine from an ordinary personal choice; B's literal correction is incorporated as a policy exception.,internal-editorial-rewrite,False,False
S193,S193-single-a,40,33,b52bc8b31929cff208627ed549e369808ae9031a59010a65cd336f9a55fcd853,ec5554903251639c749aa708da47c26899401b0b4e1a2e02a21cc43c80e27cba,A treats one win as authority to define the next round and fairness; B's objection becomes evidence of the winner's entitlement.,internal-editorial-rewrite,False,False
S193,S193-single-b,36,39,541a7b5e0f47df42bb0eaf830cb960e8f853fff00506aedf7ff0984c3fe9d4a1,86c9c543785f90713428ef82aa1a29de620af994bdd4b7065e6ce5716304d610,A treats one win as authority to define the next round and fairness; B's objection becomes evidence of the winner's entitlement.,internal-editorial-rewrite,False,False
S194,S194-single-a,39,38,c233c1291232dd309f1bee4d6d5e2fdef1ccbea5b9c913beb05db3a8185c98e4,7ace755fc6736743fa5062db6c4d5c5d919006bf832847bdd1bacf832c11343d,A's apparent confidence responds to each setback by making the next result existential; B's reassurance does not settle the fear.,internal-editorial-rewrite,False,False
S194,S194-single-b,43,41,78235a495d16c8a2baa1339bc53eb7d7f846f95ea53dee92da35ca7a5da751e5,e1c43a7ede3169e19c33783ab96e8dd6287564adf40b63e5eb0e84661a7f4f83,A's apparent confidence responds to each setback by making the next result existential; B's reassurance does not settle the fear.,internal-editorial-rewrite,False,False
S195,S195-single-a,34,40,69a9180c6b48be7678bff872b07733b1ed3ad6aaa415d1fe3154b88087e77f6c,c1c32619d0984537b76388c0578d5119ae7eddb4cc2041688bc4652dd3cd998d,A corrects the measurement before recognising success; B's enthusiasm meets a specific technical distinction rather than a generic status claim.,internal-editorial-rewrite,False,False
S195,S195-single-b,32,38,689c07360bf7f23e566ba4f0ada6ce9652c486356487b3a20589cf0c3af6ad36,121ca912d1122b130a45b38b8556eaedf8841503b7d46c4dffb57cc1da601697,A corrects the measurement before recognising success; B's enthusiasm meets a specific technical distinction rather than a generic status claim.,internal-editorial-rewrite,False,False
S196,S196-single-a,41,43,b71997a730488bf1a73e8a24585ba11d3b7b6439dfb4debab456ed85609f7d6d,780cab4481a7b98c1caa5718a6e1ccd3d51aec41c9825c6916cfba29a82ed07d,A makes competence the proof of a right to enter; B's invitation requirement prompts a still more useful demonstration.,internal-editorial-rewrite,False,False
S196,S196-single-b,40,43,822e567e6af9e0d624551565eb02aaf78e28ea42afd9d3af81f6ced815644214,0bfec3bf1d3d6967d91864de988df57ebaf9891194e5b681aac0ea051dfcb36b,A makes competence the proof of a right to enter; B's invitation requirement prompts a still more useful demonstration.,internal-editorial-rewrite,False,False
S197,S197-single-a,34,36,98ab077173b69f0e550a3f9fdd932efb6ca4821bd22b71d025eda411af1d8b25,b41015d45612c9b28f4a2be5ad498cd5853ec9a27a81337058e9f3b3daedb07b,A claims authorship of B's success through coaching foundations; B's independent innovation broadens A's claim rather than changing the contest.,internal-editorial-rewrite,False,False
S197,S197-single-b,44,32,dec50381a54ac010ae1c9756967e7bd01d1e5570fea548d8b23af18cc4a17cdd,eea6816e1b288f13be23115c01c16f8cb2993312ffafb26686f78644e9d9e816,A claims authorship of B's success through coaching foundations; B's independent innovation broadens A's claim rather than changing the contest.,internal-editorial-rewrite,False,False
S198,S198-single-a,40,40,178aa18cc66be01de334b56d50df808c476d30c5e9f981163cb1532af43adede,807d4de72f35daf5e6c691e8c79d664c41d6aa8e1156c1dad174a048e7dac027,A controls an understated reward condition rather than the contest itself; B's declared victory still cannot settle what is collected.,internal-editorial-rewrite,False,False
S198,S198-single-b,39,34,b808b620ef821a127a29fcbfaa58641336001f63d8496245c0dd8decd4718e46,a91e19db5911a263adc0ce9d863705878a17713e6b166c8198cacc62b912b7cd,A controls an understated reward condition rather than the contest itself; B's declared victory still cannot settle what is collected.,internal-editorial-rewrite,False,False
S199,S199-single-a,38,40,3f87545cd0b9b89bfcee4dbcd5728c6752b9c1162b02bc42a1c92d55af983c26,fb0c1e7f85e092da7e52302f95e72b642e08c7ca776d04f9ffae128863206221,A reads old teamwork as enduring mutual understanding; current competition becomes another chance to invoke the shared signal.,internal-editorial-rewrite,False,False
